# per-window evidence behind the reported selection
# estimator=phase reference=first looks=128 overlap=0 dt_s=0.046959429882 t_sap_s=0.046959429882
# win_az=32 win_rg=32 stride_az=16 stride_rg=16 upsample_az=200 coherence_min=0 inject_vib=no
# consensus_hz=0.499101033784 agree=12 voting=225 distinct=55 largest_block=6
# modal_lead_hz=10.1483876869
# df_hz=0.166367011261 quant_px=0 coherence_gate=0.494405159425 floor_px=0 n_win_az=15 n_win_rg=15
# cull_hz=0.499101033784 agree=10 input=225 survivors=61 snr_cull=0 sigma_cull=0 neigh_cull=164 snr_gate=0 snr_null=0 sigma_gate_px=0 gates=0
# amplitude_dispersion best=0.0363077722737 median=0.572666191266 n_meeting_0.25=9
# passed_cull_source=selector expected_sum=61
window,iaz,irg,dominant_hz,prominence,quality,excursion_px,snr,sigma_px,d_a,passed_gates,agrees_with_consensus,passed_cull,floor_mm,stable_hz,stable
209,13,14,5.1573773491,3.31961256015,0.732630039473,0,0,0,0.599322753449,1,0,0,0.574616280467,5.82284539414,0
210,14,0,1.33093609009,5.39908797259,0.63158495572,0,0,0,0.591104243896,1,0,0,0.553297527243,10.3147546982,0
211,14,1,1.33093609009,5.39908797259,0.707516742945,0,0,0,0.591104243896,1,0,0,0.553297527243,7.15378148423,0
212,14,2,5.9892124054,4.59973053765,0.646935967882,0,0,0,0.52144007634,1,0,0,0.593690357424,20.7958764076,-1
213,14,3,6.82104746171,4.91124753284,0.68888639499,0,0,0,0.537953407177,1,0,0,0.545532652538,20.6295093964,-1
214,14,4,3.66007424775,4.10956787528,0.67127847999,0,0,0,0.556295551527,1,0,0,0.595693880064,20.6295093964,-1
215,14,5,7.98561654054,4.11770811306,0.668452539738,0,0,0,0.493350400305,1,0,0,0.582824398498,0.831835056306,0
216,14,6,7.32014849549,6.46920987311,0.778400259686,0,0,0,0.614866060622,1,0,1,0.543499681517,17.8012702049,-1
217,14,7,7.32014849549,6.46920987311,0.777006307706,0,0,0,0.614866060622,1,0,1,0.543499681517,17.8012702049,-1
218,14,8,7.15378148423,4.6707845683,0.69427425311,0,0,0,0.616982976835,1,0,0,0.528772801821,19.4649403176,-1
219,14,9,4.82464332657,4.10919858271,0.964649834687,0,0,0,1.47492010809,1,0,0,0.382225649102,16.3039671036,-1
220,14,10,4.82464332657,4.10919858271,0.967782213755,0,0,0,1.47492010809,1,0,0,0.382225649102,16.3039671036,-1
221,14,11,3.32734022522,3.97254212171,0.646953007395,0,0,0,0.587968492844,1,0,0,0.549292977228,0.665468045045,0
222,14,12,4.99101033784,3.61985637017,0.640952526801,0,0,0,0.585037289438,1,0,0,0.601882218845,0.665468045045,0
223,14,13,8.1519835518,3.44341271097,0.767060351702,0,0,0,0.624364395193,1,0,0,0.5568697054,8.31835056306,0
224,14,14,8.1519835518,3.44341271097,0.763790844512,0,0,0,0.624364395193,1,0,0,0.5568697054,8.31835056306,0
